,Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
133,prerank,organelle transport along microtubule (GO:0072384),-0.843687374749499,-1.433390526792074,0.06315789473684211,0.7300745120782148,1.0,2/2,15.90%,ARHGAP21;LRPPRC
134,prerank,anterograde axonal protein transport (GO:0099641),0.7743229689067201,1.4311384596259105,0.0546218487394958,0.8155144578469814,1.0,3/3,22.80%,MAPK8IP3;KIF5C;DLG2
135,prerank,axo-dendritic protein transport (GO:0099640),0.7743229689067201,1.4311384596259105,0.0546218487394958,0.8155144578469814,1.0,3/3,22.80%,MAPK8IP3;KIF5C;DLG2
136,prerank,protein localization to presynapse (GO:1905383),0.7743229689067201,1.4311384596259105,0.0546218487394958,0.8155144578469814,1.0,3/3,22.80%,MAPK8IP3;KIF5C;DLG2
137,prerank,cell morphogenesis involved in neuron differentiation (GO:0048667),0.616119844017912,1.4303431404800897,0.07560975609756097,0.8091839305167803,1.0,5/6,28.30%,DCC;MAP2;SPTBN4;ADGRB1;PARD3
138,prerank,positive regulation of calcium ion transport (GO:0051928),0.7617733704657161,1.430299466727601,0.05006954102920723,0.7986027522392686,1.0,2/3,13.70%,CACNB2;WNK3
139,prerank,organelle assembly (GO:0070925),-0.31808943089430897,-1.428894031365315,0.034482758620689655,0.7373077066895465,1.0,16/16,68.80%,EXOC4;GBF1;POGZ;FARP2;CDC14A;NEK7;UBXN2A;CCDC57;ULK1;TTBK2;ARL13B;PTPDC1;IFT172;FNBP1L;CDC14B;DZIP1L
140,prerank,dendrite extension (GO:0097484),0.8787575150300602,1.4287897320349077,0.02073365231259968,0.7971572932062566,1.0,2/2,12.30%,AUTS2;SH3GL2
141,prerank,calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules (GO:0016339),0.6948979454492299,1.42519952173161,0.07529722589167767,0.8089645328390382,1.0,3/4,16.10%,CDH20;CDH8;CDHR3
142,prerank,regulation of neuron death (GO:1901214),0.6182913882087835,1.4249813359678722,0.046019900497512436,0.7998976539379149,1.0,5/6,32.20%,GRID2;DCC;PPARGC1A;TRIM2;RRAS2
143,prerank,positive regulation of histone modification (GO:0031058),0.8797595190380761,1.4223949814095818,0.03785488958990536,0.8060645435694707,1.0,2/2,12.20%,TET1;PPARGC1A
144,prerank,eye morphogenesis (GO:0048592),0.6816828588347995,1.4180648892523886,0.0728476821192053,0.8223803290484093,1.0,2/4,10.20%,TENM3;FBN2
145,prerank,neuron projection morphogenesis (GO:0048812),0.5167290613083005,1.41714789263736,0.09080962800875274,0.8183502711282469,1.0,7/11,29.90%,DCC;CNTNAP2;MAP2;SPTBN4;ADGRB1;PARD3;DOCK10
146,prerank,negative regulation of pathway-restricted SMAD protein phosphorylation (GO:0060394),-0.8216432865731462,-1.4164382209500053,0.06753246753246753,0.7794459203795407,1.0,2/2,18.10%,EMILIN1;SNX25
147,prerank,regulation of ion transmembrane transport (GO:0034765),0.8647294589178358,1.4163120475795992,0.04179566563467492,0.8133209441550623,1.0,2/2,13.70%,CHRM3;WNK3
148,prerank,glycerophospholipid metabolic process (GO:0006650),-0.695085255767302,-1.4143975101941202,0.07540983606557378,0.7770758399856017,1.0,3/3,30.80%,FAR1;PLCB1;PLA2G4A
149,prerank,negative regulation of ion transport (GO:0043271),0.8647294589178356,1.413379699138939,0.04153354632587859,0.8024416702481809,1.0,2/2,13.70%,WNK2;WNK3
150,prerank,positive regulation of sodium ion transmembrane transport (GO:1902307),0.8647294589178356,1.413379699138939,0.04153354632587859,0.8024416702481809,1.0,2/2,13.70%,WNK2;WNK3
151,prerank,positive regulation of potassium ion import across plasma membrane (GO:1903288),0.8647294589178356,1.413379699138939,0.04153354632587859,0.8024416702481809,1.0,2/2,13.70%,WNK2;WNK3
152,prerank,ncRNA processing (GO:0034470),-0.5863453815261044,-1.4099013590016312,0.09663865546218488,0.7851757655742739,1.0,4/4,41.70%,AGO2;ESF1;NVL;RCL1
153,prerank,adenylate cyclase-modulating G protein-coupled receptor signaling pathway (GO:0007188),0.5277757765321667,1.4093640596970403,0.08565072302558398,0.8177407637487892,1.0,7/10,35.10%,ADCY8;CALCR;ADGRL3;ADGRB1;GNAO1;ADCY9;GRK5
154,prerank,adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway (GO:0007193),0.6784042932057652,1.4093155876705978,0.07368421052631578,0.8085466769134965,1.0,2/4,4.90%,ADCY8;CHRM3
155,prerank,regulation of neutrophil chemotaxis (GO:0090022),0.8577154308617236,1.4081510094756666,0.038461538461538464,0.797051925225596,1.0,2/2,14.40%,SLIT2;CAMK1D
156,prerank,regulation of leukocyte chemotaxis (GO:0002688),0.8577154308617236,1.4081510094756666,0.038461538461538464,0.797051925225596,1.0,2/2,14.40%,SLIT2;CAMK1D
157,prerank,axon extension involved in axon guidance (GO:0048846),0.8486973947895793,1.406229981995152,0.03322259136212625,0.782224215291129,1.0,2/2,15.30%,SLIT2;SEMA3A
158,prerank,neuron projection extension involved in neuron projection guidance (GO:1902284),0.8486973947895793,1.406229981995152,0.03322259136212625,0.782224215291129,1.0,2/2,15.30%,SLIT2;SEMA3A
159,prerank,motor neuron axon guidance (GO:0008045),0.8486973947895793,1.406229981995152,0.03322259136212625,0.782224215291129,1.0,2/2,15.30%,SLIT2;SEMA3A
160,prerank,regulation of lamellipodium assembly (GO:0010591),0.7482048857931107,1.4060828559792564,0.06837606837606838,0.7745848517757409,1.0,2/3,9.80%,AUTS2;SLIT2
161,prerank,negative regulation of coagulation (GO:0050819),0.8697615665002466,1.4055672886507886,0.04265402843601896,0.7615574246205475,1.0,1/2,1.60%,HS3ST5
162,prerank,regulation of coagulation (GO:0050818),0.8697615665002466,1.4055672886507886,0.04265402843601896,0.7615574246205475,1.0,1/2,1.60%,HS3ST5
163,prerank,regulation of developmental growth (GO:0048638),-0.6860581745235708,-1.4054585748903619,0.10679611650485436,0.793078902277981,1.0,3/3,31.70%,INSR;PLCB1;MBD5
164,prerank,regulation of calcium ion transmembrane transport via high voltage-gated calcium channel (GO:1902514),0.7534486324779874,1.405243821682185,0.06358381502890173,0.7553779947460091,1.0,2/3,13.90%,CACNB2;NOS1AP
165,prerank,extracellular structure organization (GO:0043062),0.43516002969797096,1.4049550631817005,0.06907216494845361,0.7418901334150164,1.0,15/22,39.50%,LAMA2;MMP16;FBN2;ADAMTSL1;COL22A1;MMP17;COL8A1;LAMA3;ADAMTS3;ADAMTS10;SMOC2;PXDN;COL5A3;DDR2;ST7
166,prerank,external encapsulating structure organization (GO:0045229),0.43516002969797096,1.4049550631817005,0.06907216494845361,0.7418901334150164,1.0,15/22,39.50%,LAMA2;MMP16;FBN2;ADAMTSL1;COL22A1;MMP17;COL8A1;LAMA3;ADAMTS3;ADAMTS10;SMOC2;PXDN;COL5A3;DDR2;ST7
167,prerank,regulation of cytosolic calcium ion concentration (GO:0051480),0.5301845639568346,1.4044066619798365,0.08813559322033898,0.737347067738506,1.0,5/9,17.50%,ADCY8;CACNA1A;HCRTR1;HCRTR2;CALCR
168,prerank,histone deacetylation (GO:0016575),-0.44108761329305135,-1.4042786738468471,0.10869565217391304,0.786962933598096,1.0,7/7,56.30%,SMARCAD1;PER2;RCOR3;HDAC5;MTA3;PRDM5;TBL1X
169,prerank,protein autoubiquitination (GO:0051865),-0.5773092369477911,-1.4020996051561523,0.11764705882352941,0.784822173811599,1.0,4/4,42.60%,UBE2D3;SH3RF1;MDM2;DDB2
170,prerank,regulation of actin filament polymerization (GO:0030833),0.6359598673964407,1.400706525412579,0.06415094339622641,0.7515191641139339,1.0,3/5,23.50%,SLIT2;KANK1;BAIAP2L1
171,prerank,plasma membrane bounded cell projection organization (GO:0120036),0.5961212482949867,1.3999007453779426,0.08946078431372549,0.7485499993021462,1.0,3/6,12.30%,CNTNAP2;MAP2;SH3GL2
172,prerank,inorganic cation transmembrane transport (GO:0098662),0.45449344278510023,1.3988675806842434,0.07476635514018691,0.7470564565753673,1.0,13/17,45.80%,KCNQ5;CACNA1A;ASIC2;SLC24A2;SCN3A;SLC9C1;SCARA5;SCNN1B;TRPV4;CACNA1C;SLC6A16;TRPC1;ATP6V0A4
173,prerank,positive regulation of insulin secretion involved in cellular response to glucose stimulus (GO:0035774),0.8467464749420205,1.3961330554698115,0.03503184713375796,0.7546257399503692,1.0,1/2,1.20%,ADCY8
174,prerank,regulation of neuron differentiation (GO:0045664),0.6328062719156242,1.3944632541877942,0.08408796895213454,0.7561434558900328,1.0,3/5,11.80%,ALK;TIAM1;BRINP1
175,prerank,regulation of megakaryocyte differentiation (GO:0045652),-0.521608040201005,-1.3942172005456643,0.07582938388625593,0.8069863572758698,1.0,5/5,48.20%,KMT2A;TNRC6A;TESC;KAT2B;TNRC6B
176,prerank,regulation of ion transmembrane transporter activity (GO:0032412),0.6688451315310311,1.389224368098117,0.08115183246073299,0.7781203164428395,1.0,3/4,22.10%,CHRM3;WNK3;STK39
177,prerank,negative regulation of sodium ion transport (GO:0010766),0.7508142197106464,1.3881968257946604,0.08442503639010189,0.7762607772294946,1.0,2/3,13.70%,WNK2;WNK3
178,prerank,modulation by host of symbiont process (GO:0051851),0.8549546837800547,1.3881282163439388,0.04567699836867863,0.7692915245302162,1.0,1/2,1.50%,HMGA2
179,prerank,regulation of vascular endothelial growth factor receptor signaling pathway (GO:0030947),-0.7965931863727455,-1.3866823806717736,0.08378378378378379,0.8274047246594576,1.0,2/2,20.60%,EMILIN1;ARNT
180,prerank,cilium assembly (GO:0060271),-0.31841302136317395,-1.3850447760841842,0.09302325581395349,0.8237920271070983,1.0,17/17,68.80%,EXOC4;GBF1;TNPO1;CSNK1E;CDC14A;CCDC57;TTBK2;ARL13B;PTPDC1;IFT172;TBC1D32;CEP70;FNBP1L;CDC14B;NINL;PRKAR2B;DZIP1L
181,prerank,semaphorin-plexin signaling pathway (GO:0071526),0.6224884151426573,1.3846846896105647,0.0970625798212005,0.7817140507321432,1.0,3/5,20.30%,SEMA3A;SEMA3E;SEMA6A
182,prerank,regulation of cell adhesion (GO:0030155),-0.44511581067472306,-1.3846280318802906,0.12048192771084337,0.8145956636627051,1.0,7/7,55.90%,TESC;ITGB1BP1;EFNA5;PPP3CA;EPHA2;PTK2;PRKCA
183,prerank,cellular response to glucose stimulus (GO:0071333),0.6351006121451903,1.383451770023938,0.08375634517766498,0.781658402134324,1.0,2/5,7.90%,ADCY8;PTPRN2
184,prerank,regulation of transcription from RNA polymerase II promoter in response to oxidative stress (GO:0043619),-0.7965931863727455,-1.3794314529071632,0.08042895442359249,0.8272708977214506,1.0,2/2,20.60%,CHD6;ARNT
185,prerank,positive regulation of cation transmembrane transport (GO:1904064),0.7331995987963891,1.378752985972932,0.055873925501432664,0.8016085661145377,1.0,3/3,26.90%,KCNMA1;NOS1AP;KCNMB1
186,prerank,proteoglycan metabolic process (GO:0006029),0.8517034068136273,1.3785417502958501,0.03459119496855346,0.7956697141367554,1.0,2/2,15.00%,HS3ST4;CHST9
187,prerank,regulation of potassium ion import (GO:1903286),0.7380831867865016,1.3782964985559425,0.08972503617945007,0.789845729383192,1.0,2/3,13.70%,WNK2;WNK3
188,prerank,heterochromatin organization (GO:0070828),0.8386773547094188,1.378203886895382,0.04975922953451043,0.7835726049536071,1.0,2/2,16.30%,HMGA2;MECOM
189,prerank,positive regulation of ion transmembrane transporter activity (GO:0032414),0.6699769954963454,1.3769544894185655,0.07983761840324763,0.7836960150910541,1.0,3/4,22.10%,WNK2;WNK3;STK39
190,prerank,regulation of neurotransmitter receptor activity (GO:0099601),0.5684436861213498,1.3765636429105754,0.10211267605633803,0.7792095419323737,1.0,4/7,22.80%,LRRC7;DLGAP2;CACNG4;DLG2
191,prerank,regulation of catabolic process (GO:0009894),-0.7995991983967935,-1.3763474579593125,0.09343434343434344,0.8303267137312331,1.0,2/2,20.30%,FAF1;MDM2
192,prerank,embryo development ending in birth or egg hatching (GO:0009792),-0.6760280842527583,-1.374583934583934,0.1289308176100629,0.82724359423596,1.0,3/3,32.70%,USP22;RICTOR;FGFR1
193,prerank,regulation of autophagosome assembly (GO:2000785),-0.8086172344689379,-1.3738607421515305,0.10026385224274406,0.8001276458245303,1.0,2/2,19.40%,PIP4K2A;RAB3GAP2
194,prerank,positive regulation of vacuole organization (GO:0044090),-0.8086172344689379,-1.3738607421515305,0.10026385224274406,0.8001276458245303,1.0,2/2,19.40%,PIP4K2A;RAB3GAP2
195,prerank,positive regulation of autophagosome assembly (GO:2000786),-0.8086172344689379,-1.3738607421515305,0.10026385224274406,0.8001276458245303,1.0,2/2,19.40%,PIP4K2A;RAB3GAP2
196,prerank,protein-DNA complex assembly (GO:0065004),-0.4380664652567976,-1.3736064397804175,0.13559322033898305,0.7916706559206894,1.0,7/7,56.60%,MNAT1;ORC3;CHD1L;ORC4;NAP1L4;DDB2;KAT6B
197,prerank,regulation of mitotic metaphase/anaphase transition (GO:0030071),0.8336673346693388,1.3718015495788112,0.05055292259083728,0.8002949609491666,1.0,2/2,16.80%,HECW2;USP44
198,prerank,positive regulation of sodium ion transmembrane transporter activity (GO:2000651),0.7297093350194943,1.370082517652136,0.08811188811188811,0.8030240919224688,1.0,2/3,13.70%,WNK2;WNK3
199,prerank,cellular response to starvation (GO:0009267),-0.4521651560926485,-1.3686593396243159,0.10559006211180125,0.8027976244406476,1.0,7/7,55.20%,SREBF2;WDR59;SESN3;SLC38A9;MIOS;USP33;WRN
200,prerank,"wound healing, spreading of cells (GO:0044319)",0.8240263827416908,1.3678516081868874,0.06132075471698113,0.8092490071358095,1.0,1/2,4.20%,TMEFF2
201,prerank,protein destabilization (GO:0031648),-0.7995991983967935,-1.3673514847243886,0.0925,0.7987584434359536,1.0,2/2,20.30%,BTRC;MDM2
202,prerank,positive regulation of Rho protein signal transduction (GO:0035025),-0.8036072144288576,-1.3658237518064202,0.12857142857142856,0.7955321276332197,1.0,2/2,19.90%,ARHGEF3;ROBO1
203,prerank,sodium ion transmembrane transport (GO:0035725),0.562873269810638,1.3655021382242025,0.10311750599520383,0.8155015173691659,1.0,5/7,28.10%,ASIC2;SLC24A2;SCN3A;SLC9C1;SCNN1B
204,prerank,regulation of peptidyl-threonine phosphorylation (GO:0010799),0.6249010006039629,1.3649275630344742,0.09762202753441802,0.8117281796747425,1.0,4/5,30.30%,WNK3;SPRED2;PARD3;SPRED3
205,prerank,regulation of cyclin-dependent protein serine/threonine kinase activity (GO:0000079),-0.4657947686116701,-1.3637186702787207,0.14204545454545456,0.7945537855262056,1.0,6/6,53.80%,CCND1;MNAT1;CCNY;PTEN;CCND2;EGFR
206,prerank,cellular response to hormone stimulus (GO:0032870),0.6102002687459723,1.3611609744556468,0.09665427509293681,0.8272140054612277,1.0,4/5,32.60%,SLIT2;ROBO2;WT1;NCOA2
207,prerank,positive regulation of ion transport (GO:0043270),0.6628499593320245,1.3604728263747223,0.09866666666666667,0.8249638636408483,1.0,2/4,13.70%,CACNB2;WNK3
208,prerank,regulation of dephosphorylation (GO:0035303),-0.6599799398194583,-1.3600044716466122,0.12320916905444126,0.8018910125370913,1.0,3/3,34.30%,MTMR2;SMG6;MTMR1
209,prerank,negative regulation of phosphorylation (GO:0042326),0.7211547520330965,1.3568507526958522,0.0782608695652174,0.8394507960539801,1.0,2/3,12.30%,SLIT2;SH3GL2
210,prerank,protein localization to plasma membrane (GO:0072659),0.48122608155441404,1.3563496721883768,0.11584699453551912,0.8358466538213825,1.0,5/12,21.00%,CACNB2;DPP6;SPTBN4;WNK3;ANK1
211,prerank,positive regulation of insulin secretion (GO:0032024),0.7209144759812156,1.356200106385368,0.06843575418994413,0.8300277702355917,1.0,1/3,1.20%,ADCY8
212,prerank,mesonephric tubule development (GO:0072164),0.7241725175526581,1.3561192110878086,0.08333333333333333,0.823945985150633,1.0,3/3,27.80%,SLIT2;ROBO2;WT1
213,prerank,regulation of DNA recombination (GO:0000018),-0.6800401203610833,-1.3558443795522508,0.12773722627737227,0.8099215133313032,1.0,3/3,32.30%,SPIDR;SMARCAD1;ZRANB3
214,prerank,protein localization to cell periphery (GO:1990778),0.471875294684024,1.3545246048174184,0.10162162162162162,0.827454997652163,1.0,6/13,24.80%,CACNB2;DPP6;SPTBN4;WNK3;ANK1;LIN7A
215,prerank,organelle fusion (GO:0048284),-0.7785571142284569,-1.3538849703086238,0.112,0.8001809343790307,1.0,2/2,22.40%,MFF;CHCHD3
216,prerank,mitochondrial fusion (GO:0008053),-0.7785571142284569,-1.3538849703086238,0.112,0.8001809343790307,1.0,2/2,22.40%,MFF;CHCHD3
217,prerank,Golgi to plasma membrane transport (GO:0006893),-0.6639919759277834,-1.3537026775913872,0.1266233766233766,0.792392551488249,1.0,3/3,33.90%,EXOC4;GGA2;OPTN
218,prerank,heart trabecula morphogenesis (GO:0061384),0.8193504486396661,1.3509081542460462,0.08179012345679013,0.82981612202486,1.0,1/2,0.50%,NRG1
219,prerank,ventricular cardiac muscle tissue morphogenesis (GO:0055010),0.8193504486396661,1.3509081542460462,0.08179012345679013,0.82981612202486,1.0,1/2,0.50%,NRG1
220,prerank,ventricular trabecula myocardium morphogenesis (GO:0003222),0.8193504486396661,1.3509081542460462,0.08179012345679013,0.82981612202486,1.0,1/2,0.50%,NRG1
221,prerank,negative regulation of telomere maintenance via telomere lengthening (GO:1904357),-0.8076152304609218,-1.3490999346370596,0.10817941952506596,0.804181730181836,1.0,2/2,19.50%,TNKS2;DCP2
222,prerank,positive regulation of cytosolic calcium ion concentration (GO:0007204),0.6120603015075377,1.3478740743071536,0.11689961880559085,0.8436561291724857,1.0,5/5,39.10%,ADCY8;CACNA1A;CALCR;TRPV4;CACNA1C
223,prerank,mRNA 3'-end processing (GO:0031124),-0.6670010030090271,-1.3453783974734292,0.15181518151815182,0.8076057128174039,1.0,3/3,33.60%,THOC2;CSTF3;SRSF1
224,prerank,RNA 3'-end processing (GO:0031123),-0.6670010030090271,-1.3453783974734292,0.15181518151815182,0.8076057128174039,1.0,3/3,33.60%,THOC2;CSTF3;SRSF1
225,prerank,calcium ion transport (GO:0006816),0.514889434388246,1.3451040003150467,0.11818181818181818,0.8561391899176752,1.0,3/9,8.60%,CACNB2;CACNA1A;SLC24A2
226,prerank,regulation of phosphatase activity (GO:0010921),-0.995995995995996,-1.3447074850567,0.004008016032064128,0.8027543274901159,1.0,1/1,0.60%,PPP6R3
227,prerank,plasma membrane invagination (GO:0099024),-0.7675350701402806,-1.344363609090227,0.11396011396011396,0.7975655376178131,1.0,2/2,23.50%,ELMO1;ARHGAP12
228,prerank,cytoskeleton organization (GO:0007010),0.4823872665601006,1.3439292203980844,0.11686879823594266,0.8575988523811917,1.0,5/11,21.00%,CECR2;PCLO;WASF3;SEMA6A;ANK1
229,prerank,activation of adenylate cyclase activity (GO:0007190),0.6078581381363212,1.3430155106626032,0.12040557667934093,0.8576982054973606,1.0,4/5,31.10%,ADCY8;CALCR;ADCY9;CAP2
230,prerank,chromatin-mediated maintenance of transcription (GO:0048096),-0.998998998998999,-1.3419378945401828,0.0,0.7981928406815814,1.0,1/1,0.30%,ARID1B
231,prerank,chromatin organization involved in regulation of transcription (GO:0034401),-0.998998998998999,-1.3419378945401828,0.0,0.7981928406815814,1.0,1/1,0.30%,ARID1B
232,prerank,cellular response to drug (GO:0035690),0.6565993623834272,1.3412737256486567,0.09283819628647215,0.8642100276991584,1.0,3/4,28.20%,PDE4B;DPEP1;ACER2
233,prerank,negative regulation of DNA binding (GO:0043392),0.8075190646995415,1.339573987166641,0.0778816199376947,0.8713751319438396,1.0,1/2,1.50%,HMGA2
234,prerank,activation of protein kinase B activity (GO:0032148),0.6068999558921961,1.3392374615856166,0.11847133757961784,0.8671942677578252,1.0,1/5,0.50%,NRG1
235,prerank,regulation of protein targeting to membrane (GO:0090313),-0.6509528585757272,-1.3389440399054846,0.13636363636363635,0.8043167329591352,1.0,3/3,35.20%,MFF;ITGB1BP1;TCAF1
236,prerank,positive regulation of protein targeting to membrane (GO:0090314),-0.6509528585757272,-1.3389440399054846,0.13636363636363635,0.8043167329591352,1.0,3/3,35.20%,MFF;ITGB1BP1;TCAF1
237,prerank,peptidyl-serine dephosphorylation (GO:0070262),-0.571285140562249,-1.338854981132472,0.13382899628252787,0.7975841622207506,1.0,4/4,43.20%,PPP2R2A;PPP2R2D;PPP3CA;PPP5C
238,prerank,negative regulation of focal adhesion assembly (GO:0051895),-0.6529588766298897,-1.3383271931699574,0.14984709480122324,0.7867105869617094,1.0,3/3,35.00%,BCAS3;ITGB1BP1;PTEN
239,prerank,negative regulation of cell-substrate junction organization (GO:0150118),-0.6529588766298897,-1.3383271931699574,0.14984709480122324,0.7867105869617094,1.0,3/3,35.00%,BCAS3;ITGB1BP1;PTEN
240,prerank,amyloid fibril formation (GO:1990000),-0.7995991983967935,-1.337604268595024,0.12041884816753927,0.7864227177495848,1.0,2/2,20.30%,GGA2;MDM2
241,prerank,cerebellar granule cell differentiation (GO:0021707),0.986986986986987,1.337086159651409,0.016563146997929608,0.8551005856889774,1.0,1/1,1.40%,GRID2
242,prerank,"chemical synaptic transmission, postsynaptic (GO:0099565)",0.986986986986987,1.337086159651409,0.016563146997929608,0.8551005856889774,1.0,1/1,1.40%,GRID2
243,prerank,regulation of postsynaptic membrane potential (GO:0060078),0.986986986986987,1.337086159651409,0.016563146997929608,0.8551005856889774,1.0,1/1,1.40%,GRID2
244,prerank,excitatory postsynaptic potential (GO:0060079),0.986986986986987,1.337086159651409,0.016563146997929608,0.8551005856889774,1.0,1/1,1.40%,GRID2
